Zona;Subzona;Cantón;Presunta_Subinfracción;Fecha_Detención;Flagrante/Boleta;Sexo;Edad;Nacionalidad
ZONA 1;ESMERALDAS;ESMERALDAS;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;12/9/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;RECEPTACION;13/9/2016;FLAGRANTE;HOMBRE;51;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;RECEPTACION;13/9/2016;FLAGRANTE;HOMBRE;43;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;ROBO A PERSONAS;12/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;RECEPTACION;12/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;MICROTRAFICO;12/9/2016;FLAGRANTE;MUJER;SIN DATO;COLOMBIA
ZONA 1;ESMERALDAS;ESMERALDAS;MICROTRAFICO;12/9/2016;FLAGRANTE;MUJER;SIN DATO;COLOMBIA
ZONA 1;ESMERALDAS;ESMERALDAS;VIOLACION;13/9/2016;BOLETA;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;13/9/2016;FLAGRANTE;HOMBRE;19;SIN DATO
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;14/9/2016;BOLETA;HOMBRE;45;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;ROBO A PERSONAS;13/9/2016;FLAGRANTE;HOMBRE;19;SIN DATO
ZONA 1;ESMERALDAS;ESMERALDAS;FALSIFICACION;14/9/2016;FLAGRANTE;HOMBRE;60;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;15/9/2016;FLAGRANTE;HOMBRE;56;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;15/9/2016;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;ESTAFA;16/9/2016;BOLETA;MUJER;34;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;RECEPTACION;16/9/2016;FLAGRANTE;MUJER;32;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;17/9/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;HERIDAS/LESIONES;17/9/2016;FLAGRANTE;HOMBRE;64;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;HURTO;17/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;HURTO;17/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;TENTATIVA DE VIOLACION;17/9/2016;FLAGRANTE;HOMBRE;46;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;18/9/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;TENTATIVA ASESINATO/HOMICIDIO;18/9/2016;FLAGRANTE;HOMBRE;42;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;INTIMIDACION/AMENAZA;19/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;HERIDAS/LESIONES;19/9/2016;BOLETA;MUJER;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;HERIDAS/LESIONES;20/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;ROBO DOMICILIO;22/9/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;ROBO DOMICILIO;23/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;23/9/2016;FLAGRANTE;MUJER;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;RECEPTACION;24/9/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;ROBO A UNIDADES ECONOMICAS;24/9/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;ROBO A UNIDADES ECONOMICAS;24/9/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;INTIMIDACION/AMENAZA;24/9/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 1;ESMERALDAS;RIOVERDE;OTROS ROBOS;25/9/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;25/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;25/9/2016;FLAGRANTE;HOMBRE;58;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;REBELION Y ATENTADO;25/9/2016;FLAGRANTE;MUJER;19;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;TENTATIVA ASESINATO/HOMICIDIO;25/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;TENTATIVA ASESINATO/HOMICIDIO;25/9/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;26/9/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;HERIDAS/LESIONES;28/9/2016;BOLETA;HOMBRE;37;ECUADOR
ZONA 1;ESMERALDAS;RIOVERDE;VARIOS;29/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;29/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;30/9/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;30/9/2016;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 1;ESMERALDAS;SAN LORENZO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;10/9/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 1;ESMERALDAS;SAN LORENZO;VARIOS;10/9/2016;BOLETA;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;SAN LORENZO;TENTATIVA ASESINATO/HOMICIDIO;19/9/2016;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 1;ESMERALDAS;SAN LORENZO;REBELION Y ATENTADO;22/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;SAN LORENZO;REBELION Y ATENTADO;22/9/2016;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 1;ESMERALDAS;SAN LORENZO;VARIOS;23/9/2016;FLAGRANTE;HOMBRE;SIN DATO;COLOMBIA
ZONA 1;ESMERALDAS;SAN LORENZO;VARIOS;23/9/2016;FLAGRANTE;MUJER;SIN DATO;COLOMBIA
ZONA 1;ESMERALDAS;SAN LORENZO;VARIOS;23/9/2016;FLAGRANTE;MUJER;SIN DATO;COLOMBIA
ZONA 1;ESMERALDAS;SAN LORENZO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;26/9/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 1;ESMERALDAS;ATACAMES;VARIOS;1/9/2016;FLAGRANTE;HOMBRE;37;ECUADOR
ZONA 1;ESMERALDAS;MUISNE;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;2/9/2016;FLAGRANTE;HOMBRE;43;ECUADOR
ZONA 1;ESMERALDAS;ATACAMES;HERIDAS/LESIONES;3/9/2016;FLAGRANTE;MUJER;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;ATACAMES;REBELION Y ATENTADO;7/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;ATACAMES;HERIDAS/LESIONES;11/9/2016;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 1;ESMERALDAS;ATACAMES;ESTAFA;15/9/2016;BOLETA;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;ATACAMES;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;15/9/2016;FLAGRANTE;HOMBRE;52;ECUADOR
ZONA 1;ESMERALDAS;ATACAMES;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;15/9/2016;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 1;ESMERALDAS;ATACAMES;ROBO A PERSONAS;21/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;MUISNE;HURTO;24/9/2016;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 1;ESMERALDAS;ATACAMES;ROBO A PERSONAS;28/9/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 1;ESMERALDAS;ATACAMES;ROBO A PERSONAS;28/9/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;3/9/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;3/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;4/9/2016;BOLETA;HOMBRE;31;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;RECEPTACION;5/9/2016;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;RECEPTACION;9/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;VARIOS;10/9/2016;FLAGRANTE;HOMBRE;37;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;11/9/2016;FLAGRANTE;HOMBRE;34;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;PLAGIO O SECUESTRO PERSONAS;15/9/2016;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;ROBO A UNIDADES ECONOMICAS;16/9/2016;BOLETA;HOMBRE;36;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;ROBO A UNIDADES ECONOMICAS;16/9/2016;BOLETA;HOMBRE;29;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;ASESINATO;19/9/2016;BOLETA;HOMBRE;37;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;18/9/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;18/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;REBELION Y ATENTADO;18/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;REBELION Y ATENTADO;18/9/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;19/9/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;23/9/2016;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;TENTATIVA ASESINATO/HOMICIDIO;25/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;VARIOS;26/9/2016;FLAGRANTE;HOMBRE;59;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;27/9/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;RECEPTACION;29/9/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;ROBO EN EJES VIALES O CARRETERAS;30/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;ROBO EN EJES VIALES O CARRETERAS;30/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;ROBO EN EJES VIALES O CARRETERAS;30/9/2016;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;ROBO EN EJES VIALES O CARRETERAS;30/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;ROBO EN EJES VIALES O CARRETERAS;30/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;ROBO EN EJES VIALES O CARRETERAS;30/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;ROBO EN EJES VIALES O CARRETERAS;30/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;ROBO EN EJES VIALES O CARRETERAS;30/9/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;ROBO A PERSONAS;9/9/2016;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;ASOCIACION ILICITA;15/9/2016;BOLETA;HOMBRE;23;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;ROBO A PERSONAS;17/9/2016;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;RECEPTACION;21/9/2016;FLAGRANTE;HOMBRE;SIN DATO;COLOMBIA
ZONA 1;ESMERALDAS;ESMERALDAS;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;23/9/2016;FLAGRANTE;MUJER;SIN DATO;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;MICROTRAFICO;28/9/2016;FLAGRANTE;MUJER;32;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;MICROTRAFICO;28/9/2016;FLAGRANTE;HOMBRE;61;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;1/10/2016;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;1/10/2016;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;1/10/2016;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;1/10/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;1/10/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;1/10/2016;FLAGRANTE;MUJER;27;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;1/10/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;1/10/2016;FLAGRANTE;MUJER;30;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;1/10/2016;FLAGRANTE;HOMBRE;34;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;1/10/2016;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;1/10/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 9;DMQ;QUITO;VIOLACION;1/10/2016;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 9;DMQ;QUITO;ROBO DOMICILIO;1/10/2016;FLAGRANTE;HOMBRE;68;ECUADOR
ZONA 9;DMQ;QUITO;ROBO DE BIENES, ACCESORIOS Y AUTOPARTES DE VEHICULOS;1/10/2016;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 9;DMQ;QUITO;VIOLACION;1/10/2016;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 9;DMQ;QUITO;VIOLACION;1/10/2016;FLAGRANTE;HOMBRE;54;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;1/10/2016;FLAGRANTE;HOMBRE;60;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;2/10/2016;FLAGRANTE;HOMBRE;38;ECUADOR
ZONA 9;DMQ;QUITO;VIOLACION;2/10/2016;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 9;DMQ;QUITO;FALSIFICACION;2/10/2016;FLAGRANTE;MUJER;SIN DATO;COLOMBIA
ZONA 9;DMQ;QUITO;REBELION Y ATENTADO;2/10/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 9;DMQ;QUITO;REBELION Y ATENTADO;2/10/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 9;DMQ;QUITO;REBELION Y ATENTADO;2/10/2016;FLAGRANTE;HOMBRE;51;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;2/10/2016;FLAGRANTE;HOMBRE;SIN DATO;COLOMBIA
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;2/10/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;2/10/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 9;DMQ;QUITO;FALSO TESTIMONIO/PERJURIO;2/10/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 9;DMQ;QUITO;INTIMIDACION/AMENAZA;2/10/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 9;DMQ;QUITO;INTIMIDACION/AMENAZA;2/10/2016;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 9;DMQ;QUITO;INTIMIDACION/AMENAZA;2/10/2016;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;2/10/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;2/10/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;2/10/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;2/10/2016;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;2/10/2016;FLAGRANTE;MUJER;32;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;2/10/2016;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;2/10/2016;FLAGRANTE;HOMBRE;SIN DATO;COLOMBIA
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;2/10/2016;FLAGRANTE;MUJER;SIN DATO;COLOMBIA
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;2/10/2016;FLAGRANTE;HOMBRE;SIN DATO;COLOMBIA
ZONA 9;DMQ;QUITO;VARIOS;2/10/2016;FLAGRANTE;HOMBRE;48;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;2/10/2016;FLAGRANTE;HOMBRE;55;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;2/10/2016;FLAGRANTE;MUJER;50;ECUADOR
ZONA 9;DMQ;QUITO;VIOLACION;2/10/2016;FLAGRANTE;HOMBRE;43;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;2/10/2016;FLAGRANTE;HOMBRE;SIN DATO;COLOMBIA
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;2/10/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;2/10/2016;FLAGRANTE;HOMBRE;SIN DATO;COLOMBIA
ZONA 9;DMQ;QUITO;VARIOS;3/10/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 9;DMQ;QUITO;HURTO;3/10/2016;FLAGRANTE;HOMBRE;SIN DATO;AZERBAIYAN
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;3/10/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;3/10/2016;FLAGRANTE;HOMBRE;45;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;3/10/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;3/10/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 9;DMQ;QUITO;HURTO;3/10/2016;FLAGRANTE;MUJER;27;ECUADOR
ZONA 9;DMQ;QUITO;VIOLACION;3/10/2016;FLAGRANTE;HOMBRE;37;ECUADOR
ZONA 9;DMQ;QUITO;DELITO ENERGETICO;3/10/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;3/10/2016;FLAGRANTE;MUJER;34;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;3/10/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;3/10/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;3/10/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;3/10/2016;FLAGRANTE;MUJER;19;ECUADOR
ZONA 9;DMQ;QUITO;FALSIFICACION;4/10/2016;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 9;DMQ;QUITO;RECEPTACION;4/10/2016;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 9;DMQ;QUITO;RECEPTACION;4/10/2016;FLAGRANTE;HOMBRE;45;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;4/10/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;4/10/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 9;DMQ;QUITO;VIOLACION;4/10/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 9;DMQ;QUITO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;4/10/2016;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 9;DMQ;QUITO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;4/10/2016;FLAGRANTE;HOMBRE;SIN DATO;COLOMBIA
ZONA 9;DMQ;QUITO;VARIOS;4/10/2016;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;4/10/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;5/10/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 9;DMQ;QUITO;RECEPTACION;5/10/2016;FLAGRANTE;HOMBRE;46;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;5/10/2016;FLAGRANTE;HOMBRE;38;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;5/10/2016;FLAGRANTE;HOMBRE;SIN DATO;COLOMBIA
ZONA 9;DMQ;QUITO;VARIOS;5/10/2016;FLAGRANTE;MUJER;SIN DATO;COLOMBIA
ZONA 9;DMQ;QUITO;VARIOS;5/10/2016;FLAGRANTE;HOMBRE;SIN DATO;COLOMBIA
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;5/10/2016;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;5/10/2016;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;5/10/2016;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;5/10/2016;FLAGRANTE;HOMBRE;60;ECUADOR
ZONA 9;DMQ;QUITO;FALSIFICACION;5/10/2016;FLAGRANTE;HOMBRE;51;ECUADOR
ZONA 9;DMQ;QUITO;FALSIFICACION;5/10/2016;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 9;DMQ;QUITO;FALSIFICACION;5/10/2016;BOLETA;HOMBRE;32;ECUADOR
ZONA 9;DMQ;QUITO;RECEPTACION;5/10/2016;FLAGRANTE;HOMBRE;48;ECUADOR
ZONA 9;DMQ;QUITO;RECEPTACION;5/10/2016;FLAGRANTE;HOMBRE;46;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;5/10/2016;FLAGRANTE;HOMBRE;41;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;5/10/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;5/10/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;5/10/2016;FLAGRANTE;HOMBRE;48;ECUADOR
ZONA 9;DMQ;QUITO;HURTO;5/10/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;5/10/2016;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A CARROS;6/10/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A CARROS;6/10/2016;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A CARROS;6/10/2016;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;6/10/2016;FLAGRANTE;HOMBRE;46;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;6/10/2016;BOLETA;HOMBRE;38;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;6/10/2016;FLAGRANTE;HOMBRE;SIN DATO;COLOMBIA
ZONA 9;DMQ;QUITO;VARIOS;6/10/2016;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;6/10/2016;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;6/10/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;6/10/2016;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;6/10/2016;FLAGRANTE;HOMBRE;39;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;6/10/2016;FLAGRANTE;MUJER;40;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;6/10/2016;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A CARROS;7/10/2016;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;7/10/2016;FLAGRANTE;HOMBRE;60;ECUADOR
ZONA 9;DMQ;QUITO;REBELION Y ATENTADO;7/10/2016;FLAGRANTE;HOMBRE;23;ECUADOR
