Zona,Subzona,Canton,Presunta_Subinfraccion,Fecha_Detencion,Flagrante/Boleta,Sexo,Edad,Nacionalidad
ZONA 1,ESMERALDAS,RIOVERDE,INTIMIDACION/AMENAZA,2016-06-13,SI,HOMBRE,43,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ROBO A PERSONAS,2016-06-15,SI,HOMBRE,27,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,RECEPTACION,2016-06-15,SI,HOMBRE,21,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,HURTO,2016-06-15,SI,HOMBRE,32,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ROBO A PERSONAS,2016-06-16,SI,HOMBRE,26,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,TENENCIA ILEGAL ARMAS/EXPLOSIVOS,2016-06-18,SI,HOMBRE,24,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ROBO A PERSONAS,2016-06-18,SI,HOMBRE,29,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ROBO A PERSONAS,2016-06-18,SI,HOMBRE,34,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ROBO DOMICILIO,2016-06-18,SI,HOMBRE,33,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,TENENCIA ILEGAL ARMAS/EXPLOSIVOS,2016-06-18,SI,HOMBRE,18,ECUADOR
ZONA 1,ESMERALDAS,RIOVERDE,VARIOS,2016-06-20,SI,HOMBRE,20,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ROBO A PERSONAS,2016-06-20,NO,HOMBRE,27,ECUADOR
ZONA 1,ESMERALDAS,RIOVERDE,DELITO ENERGETICO,2016-06-21,SI,HOMBRE,40,ECUADOR
ZONA 1,ESMERALDAS,RIOVERDE,DELITO ENERGETICO,2016-06-21,SI,HOMBRE,57,ECUADOR
ZONA 1,ESMERALDAS,RIOVERDE,TENENCIA ILEGAL ARMAS/EXPLOSIVOS,2016-06-22,SI,HOMBRE,46,COLOMBIA
ZONA 1,ESMERALDAS,ESMERALDAS,VIOLACION,2016-06-22,SI,HOMBRE,22,ECUADOR
ZONA 1,ESMERALDAS,RIOVERDE,DELITO ADUANERO,2016-06-22,SI,HOMBRE,27,ECUADOR
ZONA 1,ESMERALDAS,RIOVERDE,DELITO ADUANERO,2016-06-22,SI,HOMBRE,31,ECUADOR
ZONA 1,ESMERALDAS,RIOVERDE,DELITO ENERGETICO,2016-06-22,SI,HOMBRE,41,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,REBELION Y ATENTADO,2016-06-23,SI,MUJER,27,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,REBELION Y ATENTADO,2016-06-23,SI,MUJER,27,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,REBELION Y ATENTADO,2016-06-24,SI,HOMBRE,30,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,FALSIFICACION,2016-06-24,SI,HOMBRE,49,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,TENENCIA ILEGAL ARMAS/EXPLOSIVOS,2016-06-24,SI,HOMBRE,18,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,TENTATIVA ASESINATO/HOMICIDIO,2016-06-24,SI,HOMBRE,25,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ROBO A PERSONAS,2016-06-25,SI,HOMBRE,22,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,VARIOS,2016-06-25,SI,MUJER,32,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,VARIOS,2016-06-25,SI,HOMBRE,21,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,HURTO,2016-06-25,SI,HOMBRE,25,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,TENTATIVA DE ROBO,2016-06-26,SI,HOMBRE,23,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,TENENCIA ILEGAL ARMAS/EXPLOSIVOS,2016-06-26,SI,HOMBRE,21,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,TENTATIVA DE ROBO,2016-06-27,SI,HOMBRE,24,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,TENTATIVA DE ROBO,2016-06-27,SI,HOMBRE,27,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,TENTATIVA DE ROBO,2016-06-27,SI,HOMBRE,18,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ACOSO SEXUAL,2016-06-28,SI,HOMBRE,25,COLOMBIA
ZONA 1,ESMERALDAS,ESMERALDAS,ROBO A UNIDADES ECONOMICAS,2016-06-29,SI,HOMBRE,22,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ROBO A UNIDADES ECONOMICAS,2016-06-29,SI,HOMBRE,20,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ROBO DOMICILIO,2016-06-30,SI,HOMBRE,34,ECUADOR
ZONA 9,DMQ,QUITO,FALSIFICACION,2016-06-30,NO,HOMBRE,61,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ROBO A PERSONAS,2016-06-30,SI,HOMBRE,21,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ROBO A PERSONAS,2016-06-30,SI,HOMBRE,22,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,RECEPTACION,2016-06-30,SI,HOMBRE,35,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ROBO A PERSONAS,2016-06-06,SI,HOMBRE,15,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ROBO A PERSONAS,2016-06-07,SI,HOMBRE,21,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,RECEPTACION,2016-06-07,SI,MUJER,19,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ROBO A PERSONAS,2016-06-07,SI,HOMBRE,20,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ROBO A PERSONAS,2016-06-07,SI,HOMBRE,18,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ROBO A PERSONAS,2016-06-07,SI,HOMBRE,15,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ROBO A PERSONAS,2016-06-15,SI,HOMBRE,18,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ROBO A PERSONAS,2016-06-17,SI,HOMBRE,23,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ROBO A PERSONAS,2016-06-17,SI,HOMBRE,28,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,MICROTRAFICO,2016-06-21,SI,HOMBRE,23,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ROBO A PERSONAS,2016-06-30,SI,HOMBRE,16,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,ROBO A PERSONAS,2016-06-30,SI,HOMBRE,17,ECUADOR
ZONA 1,ESMERALDAS,ESMERALDAS,TENENCIA ILEGAL ARMAS/EXPLOSIVOS,2016-06-15,SI,HOMBRE,23,ECUADOR
ZONA 1,ESMERALDAS,ATACAMES,ROBO DOMICILIO,2016-06-01,SI,HOMBRE,28,ECUADOR
ZONA 1,ESMERALDAS,ATACAMES,RECEPTACION,2016-06-01,SI,HOMBRE,46,ECUADOR
ZONA 1,ESMERALDAS,ATACAMES,HOMICIDIO,2016-06-12,SI,MUJER,22,ECUADOR
ZONA 1,ESMERALDAS,ATACAMES,RECEPTACION,2016-06-14,SI,HOMBRE,27,ECUADOR
ZONA 1,ESMERALDAS,ATACAMES,HERIDAS/LESIONES,2016-06-14,SI,HOMBRE,56,ECUADOR
ZONA 1,ESMERALDAS,ATACAMES,RECEPTACION,2016-06-15,SI,HOMBRE,28,ECUADOR
ZONA 1,ESMERALDAS,ATACAMES,HURTO,2016-06-15,SI,HOMBRE,19,ECUADOR
ZONA 1,ESMERALDAS,ATACAMES,RECEPTACION,2016-06-15,SI,HOMBRE,28,ECUADOR
ZONA 1,ESMERALDAS,ATACAMES,RECEPTACION,2016-06-15,SI,HOMBRE,23,ECUADOR
ZONA 1,ESMERALDAS,ATACAMES,ROBO A PERSONAS,2016-06-18,SI,HOMBRE,20,ECUADOR
ZONA 1,ESMERALDAS,ATACAMES,VARIOS,2016-06-18,SI,HOMBRE,25,ECUADOR
ZONA 1,ESMERALDAS,ATACAMES,TENTATIVA DE ROBO,2016-06-21,SI,HOMBRE,24,ECUADOR
ZONA 1,ESMERALDAS,ATACAMES,TENTATIVA DE ROBO,2016-06-22,SI,HOMBRE,52,ECUADOR
ZONA 1,ESMERALDAS,ATACAMES,ROBO A PERSONAS,2016-06-22,SI,HOMBRE,22,ECUADOR
ZONA 1,ESMERALDAS,ATACAMES,VARIOS,2016-06-24,SI,HOMBRE,29,ECUADOR
ZONA 1,ESMERALDAS,ATACAMES,VARIOS,2016-06-23,SI,HOMBRE,57,ECUADOR
ZONA 1,ESMERALDAS,ATACAMES,ROBO A PERSONAS,2016-06-26,SI,HOMBRE,33,ECUADOR
ZONA 1,ESMERALDAS,QUININDE,FALSIFICACION,2016-06-04,NO,HOMBRE,50,ECUADOR
ZONA 1,ESMERALDAS,QUININDE,RECEPTACION,2016-06-03,SI,HOMBRE,30,ECUADOR
ZONA 1,ESMERALDAS,QUININDE,VIOLACION,2016-06-04,NO,HOMBRE,25,ECUADOR
ZONA 1,ESMERALDAS,QUININDE,RECEPTACION,2016-06-04,SI,HOMBRE,20,ECUADOR
ZONA 1,ESMERALDAS,QUININDE,VARIOS,2016-06-06,NO,HOMBRE,25,ECUADOR
ZONA 1,ESMERALDAS,QUININDE,VARIOS,2016-06-06,SI,HOMBRE,70,ECUADOR
ZONA 1,ESMERALDAS,QUININDE,RECEPTACION,2016-06-08,SI,HOMBRE,25,ECUADOR
ZONA 1,ESMERALDAS,QUININDE,TENENCIA ILEGAL ARMAS/EXPLOSIVOS,2016-06-09,SI,HOMBRE,25,ECUADOR
ZONA 1,ESMERALDAS,QUININDE,VARIOS,2016-06-12,SI,HOMBRE,34,ECUADOR
ZONA 1,ESMERALDAS,QUININDE,RECEPTACION,2016-06-13,SI,HOMBRE,22,ECUADOR
ZONA 1,ESMERALDAS,QUININDE,RECEPTACION,2016-06-13,SI,HOMBRE,33,ECUADOR
ZONA 1,ESMERALDAS,QUININDE,RECEPTACION,2016-06-13,SI,HOMBRE,36,ECUADOR
ZONA 1,ESMERALDAS,QUININDE,ACOSO SEXUAL,2016-06-16,SI,HOMBRE,55,ECUADOR
ZONA 1,ESMERALDAS,QUININDE,ACOSO SEXUAL,2016-06-18,SI,HOMBRE,22,ECUADOR
ZONA 1,ESMERALDAS,QUININDE,ROBO DOMICILIO,2016-06-19,SI,HOMBRE,36,ECUADOR
ZONA 1,ESMERALDAS,QUININDE,VIOLACION,2016-06-19,SI,HOMBRE,26,ECUADOR
ZONA 1,ESMERALDAS,QUININDE,VARIOS,2016-06-19,SI,HOMBRE,37,ECUADOR
ZONA 1,ESMERALDAS,QUININDE,VIOLACION,2016-06-23,NO,HOMBRE,30,ECUADOR
ZONA 1,ESMERALDAS,QUININDE,VIOLACION,2016-06-23,SI,HOMBRE,40,ECUADOR
ZONA 1,ESMERALDAS,QUININDE,ROBO A PERSONAS,2016-06-27,SI,HOMBRE,19,ECUADOR
ZONA 1,ESMERALDAS,QUININDE,RECEPTACION,2016-06-27,SI,HOMBRE,21,ECUADOR
ZONA 1,ESMERALDAS,QUININDE,RECEPTACION,2016-06-27,SI,HOMBRE,25,ECUADOR
ZONA 1,ESMERALDAS,SAN LORENZO,MICROTRAFICO,2016-06-07,SI,HOMBRE,35,ECUADOR
ZONA 1,ESMERALDAS,SAN LORENZO,MICROTRAFICO,2016-06-07,SI,HOMBRE,25,ECUADOR
ZONA 1,ESMERALDAS,SAN LORENZO,MICROTRAFICO,2016-06-07,SI,MUJER,57,ECUADOR
ZONA 1,ESMERALDAS,SAN LORENZO,TENENCIA ILEGAL ARMAS/EXPLOSIVOS,2016-06-08,SI,HOMBRE,45,ECUADOR
ZONA 1,ESMERALDAS,SAN LORENZO,TENENCIA ILEGAL ARMAS/EXPLOSIVOS,2016-06-10,SI,HOMBRE,20,ECUADOR
ZONA 1,ESMERALDAS,SAN LORENZO,TENENCIA ILEGAL ARMAS/EXPLOSIVOS,2016-06-10,SI,HOMBRE,17,ECUADOR
ZONA 1,ESMERALDAS,SAN LORENZO,ROBO A PERSONAS,2016-06-17,SI,HOMBRE,20,COLOMBIA
ZONA 1,ESMERALDAS,ELOY ALFARO,VIOLACION,2016-06-16,SI,HOMBRE,26,ECUADOR
ZONA 1,ESMERALDAS,SAN LORENZO,DELITO ADUANERO,2016-06-16,SI,HOMBRE,41,ECUADOR
ZONA 1,ESMERALDAS,SAN LORENZO,TENTATIVA ASESINATO/HOMICIDIO,2016-06-20,SI,HOMBRE,39,ECUADOR
ZONA 1,ESMERALDAS,SAN LORENZO,VIOLACION,2016-06-26,SI,HOMBRE,59,ECUADOR
ZONA 1,ESMERALDAS,SAN LORENZO,VIOLACION,2016-06-25,SI,HOMBRE,29,ECUADOR
ZONA 1,ESMERALDAS,SAN LORENZO,TENTATIVA DE ROBO,2016-06-27,SI,HOMBRE,27,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,ESTAFA,2016-06-01,NO,HOMBRE,39,COLOMBIA
ZONA 1,SUCUMBIOS,LAGO AGRIO,HURTO,2016-06-02,SI,HOMBRE,36,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,OTROS ROBOS,2016-06-04,NO,HOMBRE,22,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,RECEPTACION,2016-06-03,SI,HOMBRE,22,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,USURPACION FUNCIONES/SUPLANTACION DE IDENTIDAD,2016-06-03,SI,HOMBRE,45,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,ROBO DOMICILIO,2016-06-05,SI,HOMBRE,19,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,TENENCIA ILEGAL ARMAS/EXPLOSIVOS,2016-06-06,NO,HOMBRE,53,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,ESTAFA,2016-06-07,NO,HOMBRE,59,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,ESTAFA,2016-06-07,NO,HOMBRE,29,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,ROBO DOMICILIO,2016-06-09,SI,HOMBRE,24,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,RECEPTACION,2016-06-11,SI,HOMBRE,26,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,RECEPTACION,2016-06-11,SI,MUJER,33,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,ROBO A MOTOS,2016-06-16,NO,HOMBRE,21,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,ROBO A MOTOS,2016-06-16,NO,HOMBRE,18,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,ROBO A MOTOS,2016-06-16,NO,HOMBRE,25,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,ROBO DOMICILIO,2016-06-17,SI,HOMBRE,49,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,VARIOS,2016-06-19,SI,HOMBRE,30,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,VARIOS,2016-06-19,SI,HOMBRE,25,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,VARIOS,2016-06-20,NO,HOMBRE,37,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,HURTO,2016-06-21,NO,MUJER,44,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,ROBO A PERSONAS,2016-06-22,SI,HOMBRE,41,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,ROBO A PERSONAS,2016-06-23,SI,HOMBRE,26,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,ROBO A PERSONAS,2016-06-23,SI,HOMBRE,18,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,RECEPTACION,2016-06-27,NO,MUJER,33,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,RECEPTACION,2016-06-29,NO,HOMBRE,26,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,ROBO A PERSONAS,2016-06-29,SI,HOMBRE,54,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,ROBO A PERSONAS,2016-06-29,SI,HOMBRE,33,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,ROBO A PERSONAS,2016-06-29,SI,HOMBRE,32,ECUADOR
ZONA 1,SUCUMBIOS,LAGO AGRIO,ROBO A PERSONAS,2016-06-29,SI,HOMBRE,40,COLOMBIA
ZONA 1,SUCUMBIOS,LAGO AGRIO,VIOLACION,2016-06-04,SI,HOMBRE,32,ECUADOR
ZONA 1,SUCUMBIOS,SHUSHUFINDI,RECEPTACION,2016-06-15,SI,HOMBRE,19,ECUADOR
ZONA 1,SUCUMBIOS,SHUSHUFINDI,TENTATIVA DE ROBO,2016-06-24,SI,HOMBRE,37,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,HURTO,2016-06-01,SI,HOMBRE,31,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,HERIDAS/LESIONES,2016-06-01,SI,HOMBRE,23,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,HERIDAS/LESIONES,2016-06-01,SI,HOMBRE,23,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,HERIDAS/LESIONES,2016-06-01,SI,HOMBRE,21,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,HERIDAS/LESIONES,2016-06-01,SI,HOMBRE,22,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,EXTORSION,2016-06-01,SI,HOMBRE,36,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-02,SI,HOMBRE,21,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-02,SI,HOMBRE,42,ECUADOR
ZONA 3,CHIMBORAZO,CHUNCHI,VARIOS,2016-06-02,SI,HOMBRE,39,ECUADOR
ZONA 3,CHIMBORAZO,GUANO,REBELION Y ATENTADO,2016-06-03,SI,HOMBRE,55,ECUADOR
ZONA 3,CHIMBORAZO,GUANO,REBELION Y ATENTADO,2016-06-03,SI,HOMBRE,57,ECUADOR
ZONA 3,CHIMBORAZO,GUANO,REBELION Y ATENTADO,2016-06-03,SI,HOMBRE,34,ECUADOR
ZONA 3,CHIMBORAZO,PENIPE,ACOSO SEXUAL,2016-06-03,SI,HOMBRE,30,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-04,SI,HOMBRE,21,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-03,SI,HOMBRE,40,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-04,SI,MUJER,35,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-05,SI,HOMBRE,30,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-05,SI,HOMBRE,31,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-05,SI,HOMBRE,24,ECUADOR
ZONA 3,CHIMBORAZO,GUANO,VARIOS,2016-06-06,SI,HOMBRE,49,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,HURTO,2016-06-06,SI,HOMBRE,19,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,HURTO,2016-06-06,SI,HOMBRE,20,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-07,SI,HOMBRE,35,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,HERIDAS/LESIONES,2016-06-08,SI,MUJER,23,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,TENTATIVA DE ROBO,2016-06-08,SI,HOMBRE,51,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,HURTO,2016-06-08,SI,MUJER,18,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,HURTO,2016-06-08,SI,MUJER,24,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,HURTO,2016-06-08,SI,HOMBRE,28,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,HERIDAS/LESIONES,2016-06-09,SI,HOMBRE,30,ECUADOR
ZONA 3,CHIMBORAZO,GUANO,RECEPTACION,2016-06-09,SI,HOMBRE,29,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,ROBO DOMICILIO,2016-06-10,SI,HOMBRE,22,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-09,SI,HOMBRE,29,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-10,SI,HOMBRE,24,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-11,SI,HOMBRE,41,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,HERIDAS/LESIONES,2016-06-12,SI,HOMBRE,23,ECUADOR
ZONA 3,CHIMBORAZO,GUANO,VARIOS,2016-06-11,SI,HOMBRE,28,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-12,SI,HOMBRE,43,PERU
ZONA 3,CHIMBORAZO,PALLATANGA,HERIDAS/LESIONES,2016-06-12,SI,HOMBRE,21,ECUADOR
ZONA 3,CHIMBORAZO,COLTA,VARIOS,2016-06-13,SI,HOMBRE,42,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-13,SI,HOMBRE,19,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,HERIDAS/LESIONES,2016-06-14,SI,HOMBRE,78,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,ACOSO SEXUAL,2016-06-14,SI,HOMBRE,53,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-15,SI,HOMBRE,27,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-16,SI,HOMBRE,22,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-17,SI,HOMBRE,22,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-17,SI,HOMBRE,26,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,HURTO,2016-06-17,SI,HOMBRE,24,ECUADOR
ZONA 3,CHIMBORAZO,GUANO,VARIOS,2016-06-18,SI,HOMBRE,21,ECUADOR
ZONA 3,CHIMBORAZO,PALLATANGA,VARIOS,2016-06-16,SI,HOMBRE,28,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-19,SI,HOMBRE,40,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-20,SI,HOMBRE,24,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-20,SI,HOMBRE,22,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,TENTATIVA ASESINATO/HOMICIDIO,2016-06-21,SI,HOMBRE,30,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-21,SI,HOMBRE,37,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,REBELION Y ATENTADO,2016-06-22,SI,MUJER,32,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,REBELION Y ATENTADO,2016-06-22,SI,MUJER,31,ECUADOR
ZONA 3,CHIMBORAZO,CHAMBO,TENTATIVA DE ROBO,2016-06-23,SI,HOMBRE,28,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,REBELION Y ATENTADO,2016-06-24,SI,MUJER,45,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,REBELION Y ATENTADO,2016-06-24,SI,HOMBRE,29,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,TENTATIVA DE ROBO,2016-06-24,SI,MUJER,47,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-24,SI,HOMBRE,23,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-24,SI,HOMBRE,24,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-25,SI,HOMBRE,19,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-26,SI,HOMBRE,32,ECUADOR
ZONA 3,CHIMBORAZO,CHAMBO,VARIOS,2016-06-25,SI,HOMBRE,28,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,ASOCIACION ILICITA,2016-06-25,SI,HOMBRE,44,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,ASOCIACION ILICITA,2016-06-25,SI,HOMBRE,29,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,ASOCIACION ILICITA,2016-06-25,SI,HOMBRE,21,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,ASOCIACION ILICITA,2016-06-25,SI,HOMBRE,31,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-26,SI,HOMBRE,32,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-26,SI,HOMBRE,28,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,"ROBO DE BIENES, ACCESORIOS Y AUTOPARTES DE VEHICULOS",2016-06-25,SI,HOMBRE,40,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,"ROBO DE BIENES, ACCESORIOS Y AUTOPARTES DE VEHICULOS",2016-06-25,SI,HOMBRE,31,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,HERIDAS/LESIONES,2016-06-27,SI,MUJER,44,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-27,SI,HOMBRE,18,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-27,SI,MUJER,18,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-27,SI,MUJER,42,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-27,SI,HOMBRE,31,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-27,SI,MUJER,24,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,ROBO A PERSONAS,2016-06-29,SI,HOMBRE,21,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,INTIMIDACION/AMENAZA,2016-06-28,SI,HOMBRE,38,PERU
ZONA 3,CHIMBORAZO,RIOBAMBA,HURTO,2016-06-29,SI,HOMBRE,24,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,HERIDAS/LESIONES,2016-06-29,SI,MUJER,50,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,HERIDAS/LESIONES,2016-06-29,SI,MUJER,53,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,HERIDAS/LESIONES,2016-06-29,SI,HOMBRE,25,ECUADOR
ZONA 3,CHIMBORAZO,RIOBAMBA,VARIOS,2016-06-30,SI,HOMBRE,24,ECUADOR
